Time,Linear
2.26757E-05,0.0405
4.53515E-05,-0.44617
6.80272E-05,0.26096
9.07029E-05,0.30197
0.000113379,-0.05826
0.000136054,-0.24966
0.00015873,-0.03284
0.000181406,-0.5
0.000204082,0.23199
0.000226757,0.11008
0.000249433,0.33496
0.000272109,-0.26022
0.000294785,-0.16647
0.00031746,0.5
0.000340136,-0.05151
0.000362812,-0.40485
0.000385488,-0.03839
0.000408163,-0.5
0.000430839,-0.08786
0.000453515,0.49997
0.00047619,-0.14301
0.000498866,0.22067
0.000521542,0.49997
0.000544218,-0.25784
0.000566893,-0.5
0.000589569,-0.0564
0.000612245,0.49997
0.000634921,-0.26273
0.000657596,-0.11298
0.000680272,0.42725
0.000702948,-0.5
0.000725624,0.30209
0.000748299,0.4332
0.000770975,-0.49997
0.000793651,0.33463
0.000816327,0.3692
0.000839002,-0.4819
0.000861678,-0.01691
0.000884354,0.32864
0.000907029,0.17316
0.000929705,-0.5
0.000952381,-0.17429
0.000975057,0.22638
0.000997732,-0.28049
0.001020408,0.34256
0.001043084,0.43839
0.00106576,-0.49997
0.001088435,0.15573
0.001111111,0.41434
0.001133787,-0.5
0.001156463,0.19199
0.001179138,0.39621
0.001201814,-0.46021
0.00122449,-0.32751
0.001247166,0.18936
0.001269841,0.31464
0.001292517,-0.46664
0.001315193,0.32901
0.001337868,0.38062
0.001360544,-0.5
0.00138322,0.12689
0.001405896,0.5
0.001428571,-0.43961
0.001451247,-0.10248
0.001473923,0.14294
0.001496599,-0.46777
0.001519274,0.0827
0.00154195,0.24899
0.001564626,0.34006
0.001587302,-0.5
0.001609977,-0.04929
0.001632653,0.5
0.001655329,-0.5
0.001678005,0.17126
0.00170068,0.49951
0.001723356,-0.5
0.001746032,-0.12015
0.001768707,0.02423
0.001791383,-0.05118
0.001814059,0.2132
0.001836735,0.16586
0.00185941,-0.21988
0.001882086,-0.49997
0.001904762,0.32269
0.001927438,0.5
0.001950113,-0.42276
0.001972789,0.09866
0.001995465,0.49997
0.002018141,-0.5
0.002040816,0.01556
0.002063492,0.49997
0.002086168,-0.48459
0.002108844,-0.11566
0.002131519,0.25702
0.002154195,-0.40222
0.002176871,-0.29688
0.002199546,0.32675
0.002222222,0.49997
0.002244898,-0.46442
0.002267574,-0.11746
0.002290249,0.5
0.002312925,-0.39032
0.002335601,0.19821
0.002358277,0.43353
0.002380952,-0.5
0.002403628,-0.02847
0.002426304,0.14029
0.00244898,0.22858
0.002471655,-0.33115
0.002494331,0.19949
0.002517007,0.5
0.002539683,-0.5
0.002562358,-0.0401
0.002585034,0.49997
0.00260771,-0.24579
0.002630385,-0.02448
0.002653061,0.15826
0.002675737,-0.5
0.002698413,0.12534
0.002721088,0.5
0.002743764,-0.18005
0.00276644,-0.43271
0.002789116,0.15717
0.002811791,0.34988
0.002834467,-0.24503
0.002857143,-0.0835
0.002879819,0.49997
0.002902494,-0.5
0.00292517,-0.03372
0.002947846,0.49994
0.002970522,-0.50003
0.002993197,0.18301
0.003015873,0.5
0.003038549,-0.43146
0.003061224,-0.48328
0.0030839,-0.02237
0.003106576,0.5
0.003129252,-0.32211
0.003151927,-0.18741
0.003174603,0.49036
0.003197279,-0.5
0.003219955,0.09717
0.00324263,0.49997
0.003265306,-0.5
0.003287982,-0.24097
0.003310658,0.49997
0.003333333,-0.29501
0.003356009,-0.41388
0.003378685,0.41757
0.003401361,0.47745
0.003424036,-0.19315
0.003446712,-0.34854
0.003469388,0.25031
0.003492063,-0.32437
0.003514739,0.04074
0.003537415,0.5
0.003560091,-0.5
0.003582766,-0.16452
0.003605442,0.49997
0.003628118,-0.3746
0.003650794,0.05194
0.003673469,0.30206
0.003696145,-0.12622
0.003718821,-0.13937
0.003741497,-0.16272
0.003764172,0.5
0.003786848,-0.5
0.003809524,0.14243
0.0038322,0.49994
0.003854875,-0.49997
0.003877551,-0.10416
0.003900227,0.5
0.003922902,-0.06775
0.003945578,-0.44415
0.003968254,0.05072
0.00399093,0.10223
0.004013605,-0.2316
0.004036281,0.42905
0.004058957,0.45322
0.004081633,-0.49658
0.004104308,-0.21634
0.004126984,0.49997
0.00414966,-0.24957
0.004172336,-0.37387
0.004195011,0.49997
0.004217687,-0.25122
0.004240363,-0.28149
0.004263039,0.37335
0.004285714,-0.20026
0.00430839,0.37115
0.004331066,0.23972
0.004353741,-0.00443
0.004376417,-0.45215
0.004399093,-0.20129
0.004421769,0.49997
0.004444444,-0.32544
0.00446712,-0.16641
0.004489796,0.5
0.004512472,-0.5
0.004535147,0.1391
0.004557823,0.50003
0.004580499,-0.19992
0.004603175,-0.22913
0.00462585,0.26413
0.004648526,0.34958
0.004671202,-0.5
0.004693878,0.04099
0.004716553,0.5
0.004739229,-0.35196
0.004761905,-0.43253
0.00478458,0.5
0.004807256,-0.10852
0.004829932,-0.22565
0.004852608,0.5
0.004875283,-0.32379
0.004897959,-0.35223
0.004920635,0.5
0.004943311,0.38034
0.004965986,-0.28873
0.004988662,-0.45804
0.005011338,0.49997
0.005034014,-0.15372
0.005056689,-0.5
0.005079365,0.5
0.005102041,-0.33652
0.005124717,-0.09473
0.005147392,0.49997
0.005170068,-0.5
0.005192744,-0.0477
0.00521542,0.5
0.005238095,0.4472
0.005260771,-0.36707
0.005283447,-0.39789
0.005306122,0.49997
0.005328798,-0.31674
0.005351474,-0.02667
0.00537415,0.5
0.005396825,-0.49335
0.005419501,-0.14096
0.005442177,0.49997
0.005464853,-0.22263
0.005487528,-0.45984
0.005510204,0.49997
0.00553288,0.05789
0.005555556,-0.49997
0.005578231,-0.17172
0.005600907,0.5
0.005623583,-0.01233
0.005646259,-0.47894
0.005668934,0.5
0.00569161,-0.29886
0.005714286,-0.28677
0.005736961,0.5
0.005759637,-0.15225
0.005782313,-0.37589
0.005804989,0.4762
0.005827664,0.07953
0.00585034,-0.15002
0.005873016,-0.37155
0.005895692,0.49997
0.005918367,-0.04044
0.005941043,-0.46671
0.005963719,0.50003
0.005986395,-0.4295
0.00600907,-0.05777
0.006031746,0.5
0.006054422,-0.15598
0.006077098,-0.49997
0.006099773,0.34396
0.006122449,0.39978
0.006145125,-0.19104
0.0061678,0.04462
0.006190476,-0.08408
0.006213152,-0.49997
0.006235828,-0.05072
0.006258503,0.5
0.006281179,-0.25772
0.006303855,-0.36331
0.006326531,0.5
0.006349206,-0.11536
0.006371882,-0.48431
0.006394558,0.5
0.006417234,0.01776
0.006439909,-0.3208
0.006462585,0.00977
0.006485261,-0.2684
0.006507937,-0.26514
0.006530612,-0.20102
0.006553288,0.5
0.006575964,-0.24704
0.006598639,-0.39526
0.006621315,0.5
0.006643991,0.0022
0.006666667,-0.44388
0.006689342,0.5
0.006712018,-0.07343
0.006734694,-0.34763
0.00675737,-0.12302
0.006780045,0.21652
0.006802721,-0.37595
0.006825397,-0.08151
0.006848073,0.49997
0.006870748,-0.37863
0.006893424,-0.4353
0.0069161,0.5
0.006938776,0.26389
0.006961451,-0.49997
0.006984127,0.37177
0.007006803,-0.20541
0.007029478,-0.38315
0.007052154,0.5
0.00707483,-0.26346
0.007097506,-0.5
0.007120181,-0.03226
0.007142857,0.47061
